App_Code,Repo_Name,TotalAdoption,AdoptionCurrent,AdoptionPending,CI,CI_Sonar,CI_Sast,CD,CTInt,CTSeg,CTE2E_Manual,CTE2E_Auto,RMProd,RMRollback,CM_RequiredReviewer,CM_BuildValidation,Successful_releases,Failed_releases
bipcld0210000,bipcld0210000-ms-lme-products-group-api-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-lme-entitlements-products-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-etl-cache-job-loans-balance,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-aln-drools-rules,12,3,9,1,0,0,0,0,0,0,0,0,0,1,1
bipcld0210000,bipcld0210000-cnf-pr-infra-ecs-mqbroker-pdbdmf02,4,3,1,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,0,1,1,N/A
bipcld0210000,bipcld0210000-ms-card-customer-tdd-associate-itf-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-card-credit-movements-v2-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-account-investment-details-def,12,6,6,0,0,1,1,0,1,0,0,1,1,1,0
bipcld0210000,bipcld0210000-ms-loans-movement-breakdown-itf,12,10,2,1,1,1,1,0,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ctg-ms-validation-international-transfer-api,12,8,4,1,1,1,1,0,0,1,0,0,1,1,1
bipcld0210000,bipcld0210000-ms-collections-billers-balance-itf-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-trv-tec-layer-okhttp-client,8,4,4,1,N/A,0,1,N/A,0,N/A,N/A,0,0,1,1
bipcld0210000,bipcld0210000-scg-channel-data-migration-schema,12,6,6,0,0,1,1,1,1,1,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-lme-transfers-international-api-int-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-lmp-base-profiles-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-card-credit-account-movements-itf-int-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-scg-etl-cache-job-table-remission-movement-def,12,7,5,0,0,1,1,1,1,0,0,1,1,1,0
bipcld0210000,bipcld0210000-cookie-runtime-services-tester,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
bipcld0210000,bipcld0210000-ms-sve-scg-sve-data-migration-file-upload,12,9,3,1,1,1,1,0,1,1,0,1,0,1,1
bipcld0210000,bipcld0210000-scg-api-gateway-users,12,5,7,0,0,0,1,0,1,1,0,1,0,1,0
bipcld0210000,bipcld0210000-ms-account-ips-commission-itf,12,8,4,1,1,1,1,1,0,0,0,1,0,1,1
bipcld0210000,bipcld0210000-ms-sales-point-sales-inquiries-v2-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-componente-seguridad-v2,12,10,2,1,1,1,1,1,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-lme-tx-approval-api-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-tec-cmt-cache-model-service-lib,12,7,5,1,0,0,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000sve-channel-binnacle-api-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-collections-debit-payment-online-v4-itf-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-owner-account-transfer,12,9,3,1,1,1,1,1,1,0,0,0,1,1,1
bipcld0210000,bipcld0210000-ms-consulta-servicios,12,3,9,1,0,1,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-loans-consolidated-balance-v2-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-account-profile-v2-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-account-profile-itf,12,9,3,1,1,1,1,1,1,0,0,1,0,1,1
bipcld0210000,bipcld0210000-ms-card-tdc-product-detail-itf,12,3,9,1,0,0,0,0,0,0,0,0,0,1,1
bipcld0210000,bip-test-devops-api-repo-no-type,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-trv-tec-layer-retrofit-rest-client-min,8,6,2,1,N/A,1,1,N/A,1,N/A,N/A,0,0,1,1
bipcld0210000,bipcld0210000-lme-consolidate-movements-api,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-creditcard-associated-v2-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-account-refund-ach-transfer-v2-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-sales-point-sales-inquiries-itf,12,5,7,1,0,0,1,0,1,0,0,0,0,1,1
bipcld0210000,bipcld0210000-scg-reports-sdk,12,8,4,1,1,1,1,0,1,1,0,0,0,1,1
bipcld0210000,bipcld0210000-ms-lme-batch-executor-third,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-scg-ms-detectid-node-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-hth-batch,12,10,2,1,1,1,1,1,1,1,0,1,1,1,0
bipcld0210000,bipcld0210000-etl-cache-glue-customer-products-tsm,12,7,5,0,0,1,1,1,0,1,0,1,1,1,0
bipcld0210000,bipcld0210000-scg-api-gateway-collections,12,3,9,0,0,0,1,0,0,1,0,1,0,0,0
bipcld0210000,bipcld0210000-etl-cache-job-customer-addresses,12,8,4,1,0,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-scg-etl-cache-job-table-acct-local-invstmts-def,12,7,5,0,0,1,1,1,1,0,0,1,1,1,0
bipcld0210000,bipcld0210000-ms-account-bankingtransfer-core-v2-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-account-extrafinan-calculation-itf,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-cnf-pr-infra-cognito-tigomoney,4,4,0,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,1,1,N/A
bipcld0210000,bipcld0210000-ms-payments-banking-credit-cards-v2-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-internationalmov-offline-itf,12,10,2,1,1,1,1,1,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-customer-products-v3-itf-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-lmp-content-management-api,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-scg-etl-cache-base-resources,12,6,6,0,0,0,1,1,1,0,0,1,1,1,0
bipcld0210000,bipcld0210000-ms-payments-banking-credit-cards-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-chl-ms-trace-errors-int-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-loans-consolidated-balance-itf-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-masterdata-sys-api,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-customer-location-v2-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-componente-seguridad-v2-infra,12,5,7,0,0,0,1,1,0,0,0,1,1,1,0
bipcld0210000,bipcld0210000-ctg-ms-persistence-batch-payroll-api,12,8,4,1,1,1,1,0,0,1,0,0,1,1,1
bipcld0210000,bipcld0210000-lme-payroll-api-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-customer-location-itf,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
bipcld0210000,bipcld0210000-ms-componente-seguridad-v2-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-fn-transferencia-archivos,12,10,2,1,1,1,1,1,0,1,0,1,1,1,1
bipcld0210000,bipcld0210000-cnf-pr-infra- wfu-v2,4,1,3,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,0,1,N/A
bipcld0210000,bipcld0210000-ms-sve-lme-batch-executor-nequi,12,10,2,1,1,1,1,0,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-etl-cache-job-customer-info,12,7,5,1,0,1,1,0,1,0,0,1,1,1,0
bipcld0210000,bipcld0210000-ms-account-debit-banking-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-collections-debit-nequi-payment-itf-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-hth-encrypt-decrypt,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-collections-debit-payment-online-int-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ctg-ms-validation-payroll-api,12,8,4,1,1,1,1,0,0,1,0,0,1,1,1
bipcld0210000,bipcld0210000-scr-scg-ms-client-admusuarios,12,6,6,1,0,1,1,0,1,0,0,0,0,1,1
bipcld0210000,bipcld0210000-trv-tec-layer-commons-components-aws-sdk-lib,8,6,2,1,N/A,1,1,N/A,1,N/A,N/A,0,0,1,1
bipcld0210000,bipcld0210000-ms-acct-investment-details-v2-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-lme-reports-pmi,12,10,2,1,1,1,1,0,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-scg-cache-sdk,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-sve-reporting-simple-api,12,10,2,1,1,1,1,1,0,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-campaign-pre-approved-itf,12,10,2,1,1,1,1,0,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-dchl-ms-debitcard-validation-itf,12,8,4,1,0,1,1,1,1,0,0,1,0,1,1
bipcld0210000,bipcld0210000-ms-card-credit-movements-v3-itf,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-test-repo,12,5,7,1,0,1,1,0,0,0,0,0,0,1,1
bipcld0210000,bipcld0210000-fn-transferencia-archivos-integracion-test,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-sve-historic-batch-reporter-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-direct-debit-payment-itf-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-lme-batches-api,12,9,3,1,0,0,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-sve-payments-transfers-reporter,12,9,3,1,1,1,1,0,0,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-scg-audit,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-reproting-account-statement,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-collections-debit-gov-u-payment-v3-itf-int-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-scg-notify-trx-mq-target,12,4,8,1,0,0,1,0,1,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-gpi-ibm-mq-bridge,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-lme-update-profile-api,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-loan-movements-detail-v2-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-lme-payment-services-api-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-scr-sve-scg-sve-data-migration-schema,12,3,9,0,0,0,1,0,0,1,0,0,0,1,0
bipcld0210000,bipcld0210000-cnf-pr-infra-as-code-ble-web,4,4,0,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,1,1,1,N/A
bipcld0210000,bipcld0210000-ms-loans-information-details-itf-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-account-investment-movement-details-itf,12,4,8,1,1,1,0,0,0,0,0,0,0,1,0
bipcld0210000,bipcld0210000-ms-card-generate-uuid-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-ms-account-investment-seed-itf,12,9,3,1,1,1,1,0,1,0,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-collections-billers-itf-integration-test,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A
bipcld0210000,bipcld0210000-trv-tec-layer-commons-base-lib-min,8,4,4,1,N/A,0,1,N/A,0,N/A,N/A,0,0,1,1
bipcld0210000,bipcld0210000-ms-payment-compensation-itf-int-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-ms-customer-main-additionalinfo-itf,12,8,4,1,0,1,1,1,1,0,0,1,0,1,1
bipcld0210000,bipcld0210000-scg-api-gateway-mac,12,4,8,0,0,0,1,0,1,0,0,1,0,1,0
bipcld0210000,bipcld0210000-ctg-ms-term-conditions-api,12,8,4,1,1,1,1,0,0,1,0,0,1,1,1
bipcld0210000,bipcld0210000-lme-entitlements-products,12,11,1,1,1,1,1,1,1,1,0,1,1,1,1
bipcld0210000,bipcld0210000-ms-debit-cards-associated-itf-integration-test,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A
bipcld0210000,bipcld0210000-scg-api-gateway-private-proxy,12,5,7,1,0,0,1,1,1,0,0,0,0,1,0
